fir_number,district,ward,crime_type,severity,latitude,longitude,timestamp,description,accused_names
DEMO-20260822-01731,Ramanagara,Ramanagara Demo Zone 1,Burglary,7,12.747104,77.28345,2026-06-16T18:12:09,Synthetic demo record: burglary reported in Ramanagara.,Srinivas Kumar
DEMO-20260822-01732,Kalaburagi,Kalaburagi Demo Zone 4,Theft,3,17.303456,76.85879,2026-06-18T14:16:09,Synthetic demo record: theft reported in Kalaburagi.,Pooja Shetty
DEMO-20260822-01733,Chikkaballapur,Chikkaballapur Demo Zone 2,Fraud,5,13.451162,77.738231,2026-05-24T15:10:09,Synthetic demo record: fraud reported in Chikkaballapur.,Rohit Sharma
DEMO-20260822-01734,Hassan,Hassan Demo Zone 3,Vandalism,3,13.025071,76.087328,2026-07-07T10:22:09,Synthetic demo record: vandalism reported in Hassan.,Kiran Reddy
DEMO-20260822-01735,Mandya,Mandya Demo Zone 1,Dispute,2,12.537565,76.926526,2026-07-10T19:29:09,Synthetic demo record: dispute reported in Mandya.,Saleem Rao|Prakash Rao
DEMO-20260822-01736,Ballari,Ballari Demo Zone 1,Theft,3,15.114905,76.924504,2026-07-10T07:56:09,Synthetic demo record: theft reported in Ballari.,Vijay Reddy|Rekha Gowda
DEMO-20260822-01737,Haveri,Haveri Demo Zone 1,Burglary,5,14.80604,75.378689,2026-07-04T10:56:09,Synthetic demo record: burglary reported in Haveri.,Anil Shetty
DEMO-20260822-01738,Udupi,Udupi Demo Zone 3,Vandalism,2,13.325368,74.713654,2026-07-30T14:58:09,Synthetic demo record: vandalism reported in Udupi.,Imran Reddy|Srinivas Reddy|Kavitha Reddy
DEMO-20260822-01739,Kolar,Kolar Demo Zone 3,Burglary,6,13.131083,78.099459,2026-07-10T18:40:09,Synthetic demo record: burglary reported in Kolar.,Rajesh Sharma|Kavitha Nair
DEMO-20260822-01740,Davanagere,Davanagere Demo Zone 3,Robbery,7,14.48993,75.91435,2026-05-29T21:16:09,Synthetic demo record: robbery reported in Davanagere.,Arjun Kumar|Harish Kumar|Rohit Kumar
DEMO-20260822-01741,Koppal,Koppal Demo Zone 1,Burglary,7,15.369927,76.166492,2026-06-30T01:41:09,Synthetic demo record: burglary reported in Koppal.,Mahesh Rao|Saleem Sharma
DEMO-20260822-01742,Kodagu,Kodagu Demo Zone 1,Dispute,4,12.385875,75.720278,2026-07-11T08:16:09,Synthetic demo record: dispute reported in Kodagu.,Deepak Nair|Harish Nair
DEMO-20260822-01743,Kalaburagi,Kalaburagi Demo Zone 4,Theft,5,17.32153,76.824732,2026-06-28T03:53:09,Synthetic demo record: theft reported in Kalaburagi.,Kavitha Shetty|Meena Shetty
DEMO-20260822-01744,Yadgir,Yadgir Demo Zone 4,Vandalism,1,16.745908,77.120833,2026-08-01T13:13:09,Synthetic demo record: vandalism reported in Yadgir.,Manoj Sharma
DEMO-20260822-01745,Kalaburagi,Kalaburagi Demo Zone 4,Fraud,4,17.347037,76.857858,2026-07-19T09:43:09,Synthetic demo record: fraud reported in Kalaburagi.,Kavitha Shetty
DEMO-20260822-01746,Chamarajanagar,Chamarajanagar Demo Zone 3,Robbery,8,11.940635,76.925338,2026-08-01T18:29:09,Synthetic demo record: robbery reported in Chamarajanagar.,Srinivas Sharma|Prakash Sharma
DEMO-20260822-01747,Davanagere,Davanagere Demo Zone 3,Theft,3,14.488468,75.904883,2026-06-15T18:59:09,Synthetic demo record: theft reported in Davanagere.,Ramesh Kumar|Pradeep Kumar
DEMO-20260822-01748,Udupi,Udupi Demo Zone 1,Robbery,8,13.337931,74.721702,2026-07-31T06:29:09,Synthetic demo record: robbery reported in Udupi.,Irfan Reddy|Ashok Reddy
DEMO-20260822-01749,Chitradurga,Chitradurga Demo Zone 4,Fraud,5,14.207515,76.41477,2026-07-23T07:35:09,Synthetic demo record: fraud reported in Chitradurga.,Priya Rao|Ravi Patil|Deepak Patil
DEMO-20260822-01750,Chikkamagaluru,Chikkamagaluru Demo Zone 4,Fraud,6,13.337168,75.758967,2026-08-13T07:02:09,Synthetic demo record: fraud reported in Chikkamagaluru.,Manoj Rao|Pradeep Rao|Mohan Rao
DEMO-20260822-01751,Dakshina Kannada,Dakshina Kannada Demo Zone 1,Dispute,3,12.886076,74.834616,2026-06-20T18:46:09,Synthetic demo record: dispute reported in Dakshina Kannada.,Meena Patil|Kiran Patil|Ashok Patil
DEMO-20260822-01752,Shivamogga,Shivamogga Demo Zone 3,Burglary,5,13.939451,75.562982,2026-06-13T22:58:09,Synthetic demo record: burglary reported in Shivamogga.,Harish Gowda|Mohan Gowda
DEMO-20260822-01753,Kalaburagi,Kalaburagi Demo Zone 4,Chain Snatching,7,17.313662,76.809976,2026-07-20T07:26:09,Synthetic demo record: chain snatching reported in Kalaburagi.,Vijay Nair|Rekha Shetty
DEMO-20260822-01754,Kodagu,Kodagu Demo Zone 2,Burglary,5,12.427578,75.753577,2026-08-14T16:29:09,Synthetic demo record: burglary reported in Kodagu.,Srinivas Nair
DEMO-20260822-01755,Yadgir,Yadgir Demo Zone 2,Theft,5,16.763254,77.181147,2026-08-15T08:49:09,Synthetic demo record: theft reported in Yadgir.,Anil Sharma
DEMO-20260822-01756,Udupi,Udupi Demo Zone 4,Robbery,7,13.313597,74.764383,2026-08-21T18:24:09,Synthetic demo record: robbery reported in Udupi.,Kavitha Reddy|Rekha Reddy
DEMO-20260822-01757,Kalaburagi,Kalaburagi Demo Zone 4,Burglary,6,17.347303,76.851865,2026-08-02T06:34:09,Synthetic demo record: burglary reported in Kalaburagi.,Anil Nair
DEMO-20260822-01758,Uttara Kannada,Uttara Kannada Demo Zone 3,Burglary,7,14.781042,74.09559,2026-07-11T12:44:09,Synthetic demo record: burglary reported in Uttara Kannada.,Pooja Reddy
DEMO-20260822-01759,Mandya,Mandya Demo Zone 4,Fraud,6,12.538112,76.914142,2026-06-07T05:07:09,Synthetic demo record: fraud reported in Mandya.,Manoj Rao|Prakash Rao|Nikhil Rao
DEMO-20260822-01760,Hassan,Hassan Demo Zone 2,Fraud,5,12.998265,76.107799,2026-06-27T02:39:09,Synthetic demo record: fraud reported in Hassan.,Saleem Reddy|Harish Reddy
DEMO-20260822-01761,Ballari,Ballari Demo Zone 4,Assault,7,15.1359,76.913984,2026-06-27T03:16:09,Synthetic demo record: assault reported in Ballari.,Rekha Gowda|Suresh Reddy
DEMO-20260822-01762,Mysuru,Mysuru Demo Zone 4,Burglary,6,12.287156,76.649479,2026-07-23T00:20:09,Synthetic demo record: burglary reported in Mysuru.,Priya Rao|Srinivas Patil
DEMO-20260822-01763,Davanagere,Davanagere Demo Zone 4,Assault,7,14.485774,75.896991,2026-06-27T16:55:09,Synthetic demo record: assault reported in Davanagere.,Arjun Kumar
DEMO-20260822-01764,Chikkamagaluru,Chikkamagaluru Demo Zone 4,Assault,8,13.287637,75.767345,2026-07-31T00:39:09,Synthetic demo record: assault reported in Chikkamagaluru.,Srinivas Rao|Ashok Rao
DEMO-20260822-01765,Dharwad,Dharwad Demo Zone 3,Assault,6,15.479788,74.985415,2026-05-28T19:59:09,Synthetic demo record: assault reported in Dharwad.,Mohan Gowda|Santosh Gowda|Pradeep Gowda
DEMO-20260822-01766,Haveri,Haveri Demo Zone 4,Theft,3,14.80964,75.377032,2026-08-14T05:38:09,Synthetic demo record: theft reported in Haveri.,Pooja Reddy|Deepak Shetty
DEMO-20260822-01767,Kalaburagi,Kalaburagi Demo Zone 1,Theft,5,17.317652,76.81079,2026-06-15T01:55:09,Synthetic demo record: theft reported in Kalaburagi.,Ganesh Nair|Suresh Nair
DEMO-20260822-01768,Chikkaballapur,Chikkaballapur Demo Zone 3,Theft,5,13.449892,77.73673,2026-07-31T21:21:09,Synthetic demo record: theft reported in Chikkaballapur.,Kiran Sharma
DEMO-20260822-01769,Uttara Kannada,Uttara Kannada Demo Zone 4,Theft,5,14.841457,74.148178,2026-05-28T04:04:09,Synthetic demo record: theft reported in Uttara Kannada.,Ganesh Shetty
DEMO-20260822-01770,Dharwad,Dharwad Demo Zone 2,Chain Snatching,8,15.427098,75.024537,2026-07-13T03:47:09,Synthetic demo record: chain snatching reported in Dharwad.,Naveen Gowda|Kiran Gowda|Deepak Gowda
DEMO-20260822-01771,Vijayapura,Vijayapura Demo Zone 2,Assault,8,16.829938,75.711305,2026-06-21T07:52:09,Synthetic demo record: assault reported in Vijayapura.,Rekha Shetty|Rohit Shetty
DEMO-20260822-01772,Shivamogga,Shivamogga Demo Zone 4,Chain Snatching,7,13.96023,75.576965,2026-07-09T23:17:09,Synthetic demo record: chain snatching reported in Shivamogga.,Manoj Gowda|Harish Gowda
DEMO-20260822-01773,Haveri,Haveri Demo Zone 1,Theft,4,14.776432,75.42118,2026-08-15T03:29:09,Synthetic demo record: theft reported in Haveri.,Santosh Shetty|Naveen Shetty|Kiran Shetty
DEMO-20260822-01774,Udupi,Udupi Demo Zone 1,Assault,6,13.320643,74.714864,2026-08-01T16:54:09,Synthetic demo record: assault reported in Udupi.,Santosh Reddy
DEMO-20260822-01775,Belagavi,Belagavi Demo Zone 4,Dispute,4,15.887923,74.537853,2026-07-20T22:21:09,Synthetic demo record: dispute reported in Belagavi.,Kavitha Reddy
DEMO-20260822-01776,Dakshina Kannada,Dakshina Kannada Demo Zone 4,Theft,5,12.924592,74.847443,2026-07-09T14:03:09,Synthetic demo record: theft reported in Dakshina Kannada.,Pooja Patil|Imran Patil
DEMO-20260822-01777,Mysuru,Mysuru Demo Zone 1,Robbery,8,12.292011,76.646923,2026-07-22T03:23:09,Synthetic demo record: robbery reported in Mysuru.,Santosh Patil
DEMO-20260822-01778,Bagalkote,Bagalkote Demo Zone 2,Assault,6,16.196423,75.65562,2026-05-26T10:48:09,Synthetic demo record: assault reported in Bagalkote.,Ashok Gowda|Santosh Gowda
DEMO-20260822-01779,Ballari,Ballari Demo Zone 2,Dispute,3,15.14166,76.90156,2026-07-08T03:33:09,Synthetic demo record: dispute reported in Ballari.,Mahesh Reddy|Saleem Gowda
DEMO-20260822-01780,Koppal,Koppal Demo Zone 2,Assault,6,15.363268,76.175887,2026-06-20T04:28:09,Synthetic demo record: assault reported in Koppal.,Irfan Sharma|Kiran Sharma|Priya Sharma
DEMO-20260822-01781,Kalaburagi,Kalaburagi Demo Zone 3,Dispute,4,17.346195,76.857148,2026-08-03T22:59:09,Synthetic demo record: dispute reported in Kalaburagi.,Nikhil Shetty
DEMO-20260822-01782,Chamarajanagar,Chamarajanagar Demo Zone 3,Burglary,6,11.938171,76.928435,2026-06-26T17:44:09,Synthetic demo record: burglary reported in Chamarajanagar.,Harish Sharma|Prakash Sharma
DEMO-20260822-01783,Chikkaballapur,Chikkaballapur Demo Zone 1,Theft,5,13.419454,77.720248,2026-06-20T21:15:09,Synthetic demo record: theft reported in Chikkaballapur.,Farhan Sharma|Irfan Sharma|Suresh Rao
DEMO-20260822-01784,Hassan,Hassan Demo Zone 2,Theft,3,12.989908,76.097669,2026-06-12T08:29:09,Synthetic demo record: theft reported in Hassan.,Imran Reddy
DEMO-20260822-01785,Belagavi,Belagavi Demo Zone 4,Assault,6,15.846942,74.512126,2026-08-09T05:44:09,Synthetic demo record: assault reported in Belagavi.,Mohan Reddy
DEMO-20260822-01786,Haveri,Haveri Demo Zone 3,Theft,4,14.823205,75.389838,2026-08-18T23:31:09,Synthetic demo record: theft reported in Haveri.,Mohan Shetty
DEMO-20260822-01787,Davanagere,Davanagere Demo Zone 3,Theft,5,14.481908,75.952572,2026-07-14T13:03:09,Synthetic demo record: theft reported in Davanagere.,Naveen Kumar|Santosh Kumar
DEMO-20260822-01788,Chitradurga,Chitradurga Demo Zone 1,Dispute,3,14.189838,76.41711,2026-07-19T19:39:09,Synthetic demo record: dispute reported in Chitradurga.,Srinivas Patil
DEMO-20260822-01789,Bidar,Bidar Demo Zone 4,Theft,5,17.92409,77.524301,2026-07-19T16:52:09,Synthetic demo record: theft reported in Bidar.,Harish Nair|Imran Nair
DEMO-20260822-01790,Dakshina Kannada,Dakshina Kannada Demo Zone 2,Dispute,2,12.93787,74.829644,2026-06-17T08:07:09,Synthetic demo record: dispute reported in Dakshina Kannada.,Ashok Patil|Meena Patil
DEMO-20260822-01791,Haveri,Haveri Demo Zone 2,Vandalism,2,14.810654,75.37431,2026-08-06T02:50:09,Synthetic demo record: vandalism reported in Haveri.,Naveen Shetty|Rajesh Shetty
DEMO-20260822-01792,Chitradurga,Chitradurga Demo Zone 4,Theft,4,14.228504,76.379553,2026-08-06T08:06:09,Synthetic demo record: theft reported in Chitradurga.,Srinivas Patil|Irfan Rao
DEMO-20260822-01793,Ramanagara,Ramanagara Demo Zone 2,Assault,8,12.730134,77.254188,2026-07-11T09:24:09,Synthetic demo record: assault reported in Ramanagara.,Imran Kumar|Santosh Kumar
DEMO-20260822-01794,Chikkamagaluru,Chikkamagaluru Demo Zone 4,Robbery,7,13.301988,75.767821,2026-07-24T21:54:09,Synthetic demo record: robbery reported in Chikkamagaluru.,Pradeep Rao|Manoj Rao|Mohan Rao
DEMO-20260822-01795,Mandya,Mandya Demo Zone 2,Robbery,7,12.533821,76.894669,2026-06-24T11:23:09,Synthetic demo record: robbery reported in Mandya.,Rajesh Rao|Harish Rao
DEMO-20260822-01796,Chikkaballapur,Chikkaballapur Demo Zone 3,Fraud,5,13.423553,77.71673,2026-06-05T23:54:09,Synthetic demo record: fraud reported in Chikkaballapur.,Mahesh Rao
DEMO-20260822-01797,Chitradurga,Chitradurga Demo Zone 4,Fraud,5,14.216367,76.382153,2026-07-10T00:27:09,Synthetic demo record: fraud reported in Chitradurga.,Meena Rao|Suresh Patil|Prakash Patil
DEMO-20260822-01798,Yadgir,Yadgir Demo Zone 2,Chain Snatching,7,16.774739,77.145767,2026-06-07T05:44:09,Synthetic demo record: chain snatching reported in Yadgir.,Harish Sharma|Anil Sharma
DEMO-20260822-01799,Dharwad,Dharwad Demo Zone 3,Fraud,5,15.432191,75.021808,2026-05-31T01:17:09,Synthetic demo record: fraud reported in Dharwad.,Arjun Gowda|Mohan Gowda
DEMO-20260822-01800,Raichur,Raichur Demo Zone 2,Burglary,5,16.238885,77.314816,2026-06-02T19:42:09,Synthetic demo record: burglary reported in Raichur.,Harish Patil|Kiran Patil|Farhan Patil
DEMO-20260822-01801,Shivamogga,Shivamogga Demo Zone 4,Theft,4,13.945644,75.547952,2026-06-25T08:47:09,Synthetic demo record: theft reported in Shivamogga.,Mahesh Gowda|Arjun Gowda
DEMO-20260822-01802,Raichur,Raichur Demo Zone 3,Theft,3,16.183911,77.379454,2026-05-25T19:58:09,Synthetic demo record: theft reported in Raichur.,Kiran Patil|Harish Patil|Saleem Patil
DEMO-20260822-01803,Yadgir,Yadgir Demo Zone 2,Dispute,2,16.771992,77.174993,2026-06-06T10:00:09,Synthetic demo record: dispute reported in Yadgir.,Meena Nair
DEMO-20260822-01804,Ramanagara,Ramanagara Demo Zone 1,Dispute,3,12.721854,77.268812,2026-07-17T23:36:09,Synthetic demo record: dispute reported in Ramanagara.,Rohit Kumar
DEMO-20260822-01805,Bagalkote,Bagalkote Demo Zone 1,Dispute,2,16.196102,75.665658,2026-08-15T02:44:09,Synthetic demo record: dispute reported in Bagalkote.,Mohan Gowda
DEMO-20260822-01806,Kolar,Kolar Demo Zone 2,Dispute,3,13.09626,78.134895,2026-07-16T20:12:09,Synthetic demo record: dispute reported in Kolar.,Anil Sharma|Ravi Sharma|Manoj Sharma
DEMO-20260822-01807,Udupi,Udupi Demo Zone 4,Assault,7,13.320277,74.712579,2026-06-03T16:29:09,Synthetic demo record: assault reported in Udupi.,Naveen Reddy
DEMO-20260822-01808,Dakshina Kannada,Dakshina Kannada Demo Zone 1,Dispute,4,12.892764,74.83491,2026-07-19T23:53:09,Synthetic demo record: dispute reported in Dakshina Kannada.,Arjun Patil|Farhan Patil|Saleem Patil
DEMO-20260822-01809,Koppal,Koppal Demo Zone 4,Vandalism,3,15.366126,76.172015,2026-08-16T09:38:09,Synthetic demo record: vandalism reported in Koppal.,Ganesh Rao
DEMO-20260822-01810,Ramanagara,Ramanagara Demo Zone 4,Chain Snatching,8,12.746471,77.288044,2026-06-30T09:58:09,Synthetic demo record: chain snatching reported in Ramanagara.,Rajesh Kumar|Imran Kumar
DEMO-20260822-01811,Chitradurga,Chitradurga Demo Zone 4,Assault,6,14.211282,76.385925,2026-08-15T20:53:09,Synthetic demo record: assault reported in Chitradurga.,Suresh Patil|Ramesh Patil
DEMO-20260822-01812,Vijayapura,Vijayapura Demo Zone 4,Vandalism,1,16.837978,75.705144,2026-08-02T12:56:09,Synthetic demo record: vandalism reported in Vijayapura.,Suresh Nair
DEMO-20260822-01813,Belagavi,Belagavi Demo Zone 3,Burglary,7,15.82178,74.475365,2026-07-29T06:59:09,Synthetic demo record: burglary reported in Belagavi.,Rohit Reddy
DEMO-20260822-01814,Chikkaballapur,Chikkaballapur Demo Zone 1,Fraud,5,13.394234,77.774614,2026-06-02T17:04:09,Synthetic demo record: fraud reported in Chikkaballapur.,Kiran Sharma|Rekha Sharma|Nikhil Sharma
DEMO-20260822-01815,Haveri,Haveri Demo Zone 3,Dispute,4,14.808172,75.37765,2026-08-06T03:12:09,Synthetic demo record: dispute reported in Haveri.,Mohan Shetty|Ashok Shetty
DEMO-20260822-01816,Uttara Kannada,Uttara Kannada Demo Zone 3,Chain Snatching,7,14.83972,74.15025,2026-06-10T12:41:09,Synthetic demo record: chain snatching reported in Uttara Kannada.,Naveen Shetty|Suresh Shetty
DEMO-20260822-01817,Belagavi,Belagavi Demo Zone 3,Theft,4,15.840367,74.510641,2026-06-15T00:15:09,Synthetic demo record: theft reported in Belagavi.,Priya Reddy|Ashok Reddy
DEMO-20260822-01818,Haveri,Haveri Demo Zone 4,Vandalism,2,14.773021,75.42365,2026-07-30T10:18:09,Synthetic demo record: vandalism reported in Haveri.,Ashok Shetty|Prakash Shetty
DEMO-20260822-01819,Vijayapura,Vijayapura Demo Zone 4,Assault,8,16.833935,75.713266,2026-08-05T09:34:09,Synthetic demo record: assault reported in Vijayapura.,Irfan Shetty
DEMO-20260822-01820,Ballari,Ballari Demo Zone 4,Dispute,2,15.133098,76.900594,2026-06-04T00:37:09,Synthetic demo record: dispute reported in Ballari.,Pooja Gowda
DEMO-20260822-01821,Bengaluru Urban,Bengaluru Urban Demo Zone 2,Dispute,2,13.013827,77.599951,2026-07-16T09:29:09,Synthetic demo record: dispute reported in Bengaluru Urban.,Farhan Shetty
DEMO-20260822-01822,Tumakuru,Tumakuru Demo Zone 1,Theft,3,13.307219,77.102459,2026-08-11T13:16:09,Synthetic demo record: theft reported in Tumakuru.,Kavitha Gowda|Ravi Reddy|Pooja Gowda
DEMO-20260822-01823,Gadag,Gadag Demo Zone 3,Burglary,5,15.421684,75.613458,2026-07-26T17:26:09,Synthetic demo record: burglary reported in Gadag.,Deepak Reddy|Irfan Gowda
DEMO-20260822-01824,Kodagu,Kodagu Demo Zone 2,Assault,8,12.421486,75.723958,2026-06-17T23:21:09,Synthetic demo record: assault reported in Kodagu.,Arjun Nair|Ashok Nair
DEMO-20260822-01825,Tumakuru,Tumakuru Demo Zone 4,Fraud,4,13.306537,77.104563,2026-07-18T05:38:09,Synthetic demo record: fraud reported in Tumakuru.,Farhan Gowda
DEMO-20260822-01826,Uttara Kannada,Uttara Kannada Demo Zone 3,Assault,8,14.821625,74.113894,2026-07-20T03:02:09,Synthetic demo record: assault reported in Uttara Kannada.,Anil Shetty|Ganesh Shetty|Manoj Shetty
DEMO-20260822-01827,Dakshina Kannada,Dakshina Kannada Demo Zone 1,Dispute,3,12.875355,74.860781,2026-06-10T09:30:09,Synthetic demo record: dispute reported in Dakshina Kannada.,Arjun Patil|Harish Patil
DEMO-20260822-01828,Chamarajanagar,Chamarajanagar Demo Zone 1,Assault,7,11.935205,76.925827,2026-06-21T08:22:09,Synthetic demo record: assault reported in Chamarajanagar.,Santosh Sharma
DEMO-20260822-01829,Chikkaballapur,Chikkaballapur Demo Zone 4,Fraud,5,13.448078,77.73522,2026-06-11T04:00:09,Synthetic demo record: fraud reported in Chikkaballapur.,Rohit Sharma
DEMO-20260822-01830,Dharwad,Dharwad Demo Zone 1,Assault,7,15.483271,74.986987,2026-05-28T09:11:09,Synthetic demo record: assault reported in Dharwad.,Arjun Gowda|Harish Gowda|Manoj Gowda
DEMO-20260822-01831,Udupi,Udupi Demo Zone 1,Burglary,5,13.347851,74.754275,2026-07-26T03:13:09,Synthetic demo record: burglary reported in Udupi.,Ashok Reddy
DEMO-20260822-01832,Davanagere,Davanagere Demo Zone 1,Vandalism,2,14.489147,75.904421,2026-08-16T17:53:09,Synthetic demo record: vandalism reported in Davanagere.,Santosh Kumar|Ganesh Kumar
DEMO-20260822-01833,Belagavi,Belagavi Demo Zone 3,Theft,3,15.844027,74.508253,2026-08-01T15:50:09,Synthetic demo record: theft reported in Belagavi.,Prakash Reddy|Arjun Reddy|Santosh Reddy
DEMO-20260822-01834,Ramanagara,Ramanagara Demo Zone 3,Theft,4,12.696784,77.255665,2026-06-17T18:49:09,Synthetic demo record: theft reported in Ramanagara.,Ramesh Kumar|Pradeep Kumar|Santosh Kumar
DEMO-20260822-01835,Haveri,Haveri Demo Zone 4,Assault,7,14.789806,75.376689,2026-06-13T09:18:09,Synthetic demo record: assault reported in Haveri.,Kiran Shetty
DEMO-20260822-01836,Koppal,Koppal Demo Zone 2,Dispute,3,15.363657,76.171799,2026-05-24T15:16:09,Synthetic demo record: dispute reported in Koppal.,Pradeep Sharma|Nikhil Sharma
DEMO-20260822-01837,Koppal,Koppal Demo Zone 2,Theft,3,15.366484,76.169869,2026-07-18T06:07:09,Synthetic demo record: theft reported in Koppal.,Ashok Sharma|Arjun Sharma|Ganesh Rao
DEMO-20260822-01838,Hassan,Hassan Demo Zone 1,Assault,7,12.984718,76.101783,2026-08-17T10:15:09,Synthetic demo record: assault reported in Hassan.,Naveen Reddy
DEMO-20260822-01839,Bengaluru Urban,Bengaluru Urban Demo Zone 2,Vandalism,3,12.974257,77.580869,2026-07-19T21:16:09,Synthetic demo record: vandalism reported in Bengaluru Urban.,Rohit Shetty|Meena Shetty
DEMO-20260822-01840,Yadgir,Yadgir Demo Zone 3,Dispute,2,16.774696,77.146545,2026-06-10T09:00:09,Synthetic demo record: dispute reported in Yadgir.,Meena Nair|Vijay Sharma|Kavitha Nair
DEMO-20260822-01841,Chitradurga,Chitradurga Demo Zone 2,Theft,4,14.211238,76.385048,2026-08-21T16:16:09,Synthetic demo record: theft reported in Chitradurga.,Naveen Patil|Rekha Rao
DEMO-20260822-01842,Gadag,Gadag Demo Zone 2,Vandalism,1,15.424707,75.604196,2026-07-15T11:25:09,Synthetic demo record: vandalism reported in Gadag.,Farhan Gowda|Ganesh Reddy|Meena Gowda
DEMO-20260822-01843,Bengaluru Urban,Bengaluru Urban Demo Zone 1,Dispute,3,12.95879,77.59498,2026-06-12T17:53:09,Synthetic demo record: dispute reported in Bengaluru Urban.,Rajesh Nair|Vijay Nair
DEMO-20260822-01844,Bengaluru Rural,Bengaluru Rural Demo Zone 3,Dispute,2,13.288653,77.615344,2026-06-27T17:42:09,Synthetic demo record: dispute reported in Bengaluru Rural.,Naveen Shetty|Deepak Shetty
DEMO-20260822-01845,Shivamogga,Shivamogga Demo Zone 1,Burglary,5,13.897748,75.577154,2026-06-18T05:25:09,Synthetic demo record: burglary reported in Shivamogga.,Suresh Gowda
DEMO-20260822-01846,Chikkaballapur,Chikkaballapur Demo Zone 3,Chain Snatching,6,13.418467,77.720195,2026-07-09T14:13:09,Synthetic demo record: chain snatching reported in Chikkaballapur.,Meena Sharma|Suresh Rao
DEMO-20260822-01847,Gadag,Gadag Demo Zone 1,Vandalism,3,15.418186,75.618206,2026-05-31T22:18:09,Synthetic demo record: vandalism reported in Gadag.,Suresh Reddy
DEMO-20260822-01848,Vijayapura,Vijayapura Demo Zone 2,Dispute,3,16.834582,75.712988,2026-06-04T10:15:09,Synthetic demo record: dispute reported in Vijayapura.,Vijay Nair|Priya Shetty|Meena Shetty
DEMO-20260822-01849,Davanagere,Davanagere Demo Zone 4,Assault,7,14.489772,75.899978,2026-06-07T02:10:09,Synthetic demo record: assault reported in Davanagere.,Pradeep Kumar|Ashok Kumar
DEMO-20260822-01850,Bengaluru Rural,Bengaluru Rural Demo Zone 4,Theft,5,13.312657,77.605903,2026-07-31T10:56:09,Synthetic demo record: theft reported in Bengaluru Rural.,Vijay Shetty
DEMO-20260822-01851,Uttara Kannada,Uttara Kannada Demo Zone 4,Dispute,4,14.827431,74.116895,2026-06-14T03:07:09,Synthetic demo record: dispute reported in Uttara Kannada.,Deepak Shetty|Mohan Shetty
DEMO-20260822-01852,Mysuru,Mysuru Demo Zone 4,Theft,3,12.279688,76.613622,2026-07-16T21:57:09,Synthetic demo record: theft reported in Mysuru.,Irfan Rao|Mahesh Patil
DEMO-20260822-01853,Bengaluru Rural,Bengaluru Rural Demo Zone 4,Theft,3,13.290344,77.579873,2026-07-14T17:58:09,Synthetic demo record: theft reported in Bengaluru Rural.,Mohan Shetty
DEMO-20260822-01854,Udupi,Udupi Demo Zone 1,Vandalism,1,13.33554,74.774382,2026-07-11T12:15:09,Synthetic demo record: vandalism reported in Udupi.,Santosh Reddy|Mohan Reddy
DEMO-20260822-01855,Chikkaballapur,Chikkaballapur Demo Zone 2,Vandalism,3,13.45014,77.710846,2026-07-09T15:23:09,Synthetic demo record: vandalism reported in Chikkaballapur.,Kavitha Sharma|Arjun Sharma
DEMO-20260822-01856,Vijayanagara,Vijayanagara Demo Zone 1,Burglary,7,15.363724,76.455767,2026-07-12T11:45:09,Synthetic demo record: burglary reported in Vijayanagara.,Rohit Nair|Farhan Nair
DEMO-20260822-01857,Chikkamagaluru,Chikkamagaluru Demo Zone 1,Assault,8,13.349859,75.760344,2026-06-03T03:59:09,Synthetic demo record: assault reported in Chikkamagaluru.,Mohan Rao
DEMO-20260822-01858,Bengaluru Urban,Bengaluru Urban Demo Zone 1,Chain Snatching,6,12.97428,77.576293,2026-06-07T22:21:09,Synthetic demo record: chain snatching reported in Bengaluru Urban.,Mahesh Nair|Pooja Shetty
DEMO-20260822-01859,Uttara Kannada,Uttara Kannada Demo Zone 2,Theft,5,14.846669,74.152126,2026-07-23T23:49:09,Synthetic demo record: theft reported in Uttara Kannada.,Prakash Shetty
DEMO-20260822-01860,Chamarajanagar,Chamarajanagar Demo Zone 4,Burglary,5,11.893114,76.922222,2026-06-30T18:19:09,Synthetic demo record: burglary reported in Chamarajanagar.,Rekha Nair
DEMO-20260822-01861,Chamarajanagar,Chamarajanagar Demo Zone 2,Theft,3,11.900162,76.948088,2026-06-19T23:55:09,Synthetic demo record: theft reported in Chamarajanagar.,Mahesh Sharma|Prakash Sharma
DEMO-20260822-01862,Bagalkote,Bagalkote Demo Zone 1,Burglary,5,16.196073,75.668027,2026-06-08T11:17:09,Synthetic demo record: burglary reported in Bagalkote.,Ravi Gowda|Rajesh Gowda
DEMO-20260822-01863,Bengaluru Rural,Bengaluru Rural Demo Zone 1,Vandalism,1,13.269215,77.595719,2026-05-29T00:04:09,Synthetic demo record: vandalism reported in Bengaluru Rural.,Kiran Shetty|Mohan Shetty
DEMO-20260822-01864,Tumakuru,Tumakuru Demo Zone 1,Theft,3,13.308847,77.102745,2026-08-16T09:31:09,Synthetic demo record: theft reported in Tumakuru.,Pooja Gowda|Kavitha Gowda|Imran Gowda
DEMO-20260822-01865,Hassan,Hassan Demo Zone 3,Dispute,4,12.995575,76.111881,2026-06-21T00:50:09,Synthetic demo record: dispute reported in Hassan.,Irfan Reddy|Nikhil Reddy
